url,appId,summary,title,developer,developerId,icon,score,scoreText,priceText,free
"https://play.google.com/store/apps/details?id=blast.block.match.cube.gpa","blast.block.match.cube.gpa","Play the most popular blast game, Full of challenges and fun!<br><br>Come to an exciting adventure in the world of Cube Bomb! <br>Match cubes, create powerful combos to blast the toy cubes!<br>Solve puzzles and win levels to get tons of rewards and prizes!<br><br>Tap to crush 2 or more adjacent cubes of the same color, 5 or more create a boost.<br>When more than 5 cubes are taped to crush, a powerful bomb will be created.<br>Bringing you a fresh experience.<br><br>Let&#39;s relax and enjoy yourself in the big blast adventure of toy cubes, blast the cubes.<br><br>Game Features:<br>Fun and fresh gaming experience to enjoy.<br>Over 2000 levels, easy and fun to play but challenging to master.<br>A puzzle game that will relax your brain.<br>Play anywhere without internet &amp; WIFI.<br>Simple operation &amp; excitement challenges.<br><br>How to Play:<br>Swap and match more than 2 identical toy cube to crush.<br>Make special toy combos to help you crush special objects.<br>Collect the boosters to help in tricky levels.<br>Gather target items to win before you run out of moves<br>Solve all kinds of puzzles in the journey.<br><br>Install now and enjoy!","Cube Blast: Match Puzzle Game","Topit Games",N/A,"https://play-lh.googleusercontent.com/2YQGo_Wp9Bq1KU5u-TvK2_FMmZkbRSjCpGARUIRre3svWs7F58RLNb3XTDSXL1cZ_Q",4.7657657,"4.8",N/A,true
"https://play.google.com/store/apps/details?id=blast.cube","blast.cube","Play the new and exciting puzzle game and blast the cubes!<br>Match 2 or more cubes of the same color to clear levels and solve the challenging puzzles. <br>If you like color puzzle games, this addicting match 2 board game is your perfect choice! <br>Cube Blast is a fun and addicting puzzle game available now for FREE on Google Play and is simply the #1 game you must have on your Android device. <br>Test your skills with hours of blocks crushing fun! <br><br><b>Color Blasting Fun</b><br>Tap to play! Match 2 or more adjacent cubes of the same color to create a cube crash. <br>Complete the missions set at the beginning of each level and collect different items to win. <br>You have a limited amount of moves to clear a level so you better think it through and plan your path wisely. <br><br><b>Reach the Target and Complete the Challenges</b><br>Blast all the cubes, clear the board and get awesome boosters and rewards! <br>Tap and blast the blocks, reach the target and achieve high scores. <br>Play now and enjoy this amazing puzzle adventure. <br>Playing free puzzle games is the best way to pass time! <br><br><b>Brain Training Games </b><br>Download now for free, solve all the puzzles and collect items. Cube Blast is easy to learn and extremely fun to play anytime and anywhere! <br>Each level presents a new intriguing challenge and puzzle that you have to solve, so get ready to experience hours and hours of endless fun. Complete the level goals, hit and crush cubes and win!<br><br><b>Game Features and Boosters</b><br>•	Colorful graphics and designs.<br>•	Amazing gameplay, tap the blocks to blast. <br>•	Hundreds of exciting levels.<br>•	Blast all the cubes by using special boosters as hammer, truck, spray can and many more. <br>•	Fun boosters and bonuses!<br><br>Make special combinations to unlock power-ups:<br>Match 5 or 6 cubes to get a rocket.<br>Match 7 or 8 cubes to get a bomb.<br>Match 9 cubes to earn a color wheel. <br><br>These awesome boosters will help you crush the cubes and complete levels.<br><br>Cube Blast is a fun hit puzzle game with hundreds of free levels and unique boosters and graphics. Join the colorful puzzle adventure and crush all the cubes!<br><br>Download now and experience this addicting online game straight on your Android device today, enjoy all the awesome puzzles and make sure to keep an eye out for cool updates and new levels! <br>Have a blast blasting all the cubes!","Cube Blast","Blast 2 Fun Games",N/A,"https://play-lh.googleusercontent.com/3h7dYQ-RoNuQIKPvY1q8hnRZao2uMMNGgtNc9DgF72y9laql9qlc59d4Y3mpSTbJ4A",4.194332,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=com.ember.meowmatch","com.ember.meowmatch","Cats have wandered off from the kitten sanctuary and it&#39;s your job to bring them home again! Experience an exciting way to give cats a home: Build fences, construct shelters, open the gates to a kitty paradise!<br><br>Create an environment to increase cat happiness: Team up with cute cats and adorable kittens while you blast match 3 balls and restore fantasy cat sanctuaries. Enjoy playing offline or online with our pets in this amazing match 3 mania adventure! Ready for Meow Match?<br><br>Customize your sanctuaries with a variety of decorations and furniture, collect dozens of different cat breeds, dress them up and enjoy a story told by unique animal characters! Build a beautiful kingdom of adorable kittens by mastering every matching level!<br><br>Paw your way through hundreds of kitten match 3 puzzle levels and a storyline with dozens of lovely cats in this challenging matching game, available online and offline! Blast, crush, combine, connect and hit balls with tactics and solve brain teasers in an addictive cat quest full of bubbles and colors!<br><br>Your mission is to connect and blast puzzle balls of the same color in a line: Combine, match and blast them to solve this online adventure and help our cute puppy cats to upgrade their sanctuaries! Not your typical 3 in line or 4 in a row shooter game, but with much more entertaining puzzle levels and cute feline friends!<br><br>- Explore an exciting puzzle saga with fantasy bubbles in this casual ball matching game!<br>- Restore, decorate, and customize a variety of cat sanctuaries across the globe!<br>- Every level is full of challenges. Switch, combine, connect, blast and swap ball colors to solve our brain teasers!<br>- Dozens of unique puppy cats to discover, dress up, and bring home in this meow match 3 adventure!<br>- Cool boosters to help you progress and level up: use bombs, line or row combos or blast all candy balls of one color in this puzzle game!<br>- Cute animal zoo personalities: Enjoy a fun and lighthearted storyline told by lovely kittens!<br>- Play offline or online matching balls with your family or friends anywhere, anytime!<br>- This fantasy brain teasers saga challenge is full of surprises and endless fun. Compare your high score with your Facebook friends and share lives!<br><br>Turn yourself into a bubble breaker with a range of colorful matching balloons! Connect colors and blast fantasy bubbles one by one or as many as possible to solve this classic match 3 brain teaser with our kittens!<br>No wifi? No problem! Continue your magic 3 in line puzzle adventure offline! Combine your knowledge of solving brain teasers with your main target: Saving adorable cats by giving them some shelter!","Meow Match","Ember Entertainment",N/A,"https://play-lh.googleusercontent.com/uTi5HtBGd6LKDh9n5lADJYK1ghpIxpS2RKM-mZbCAe1Ka4AMPLu9Twu4hgs1i4eB0GY",4.584561,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.xiart.fb.m3blast","com.xiart.fb.m3blast","*** ADS FREE ***<br><br>WELCOME TO THE WORLD OF CARTOON ADVENTURE AND HEAD TOY BLASTING FUN! <br><br>Kitty &amp; Friends is match 2 game. Blast toon cubes and tons of toy objects.  <br><br>Dive into the toon world with our characters Kitty the Leader, Panda the Chef and Doggy the Athlete and many more! Help our characters in learning and discovering new things, by completing different addictive levels in each story! Blast toon cubes, create bonuses, blast all toys in the whole place!<br><br>So, don’t you hesitate and join the adventure and discover new toon things, meet new characters, discover new power-ups and have TOY BLASTING FUN!<br><br>Features:<br> ⁃ Complete the match-2 levels and unlock new boosters<br> ⁃ In each story discover new toon objects and blast them!<br> ⁃ Create your team and match with players all over the world!<br> ⁃ Choose your character that you want to play with!<br> ⁃ Share with your friends, give them lives for playing!<br> ⁃ The game is free and easy-peasy to play, but the more you complete the more challenging it gets and more toys you need to blast!<br> ⁃ Free daily spins and chests are waiting for you with stunning rewards!<br> ⁃ The game is totally free to play without any ads!<br><br>Kitty &amp; Friends invite you to to help them to blast all toys you can in addictive match 2 game.","Kitty & Friends: blast of fun","XI-ART Sp.z o.o.",N/A,"https://play-lh.googleusercontent.com/ZOX-I-grLMG9ntu9WjhAUE4WuZ1J3NrYstkTq25N9uTTWfCcv8PQ-hF-j6_WFfirmOI",4.25,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=com.rvappstudios.tap.blast.match3.puzzle","com.rvappstudios.tap.blast.match3.puzzle","<p>Tap, blast, crush, kaboom!<strong> Fruit Cube Blast is an exciting game about exploding colorful blocks and making crazy matches in a wild world of amazing characters!</strong><br><br>Embark upon a fantastic adventure as you solve tons of juicy puzzles. All you have to do is tap to match the colored fruit blocks on the screen. Make bigger matches and you&#39;ll create sweet power-ups, perfect for making some fresh explosions across the screen! Clear each puzzle by blasting the pieces away, then use your matching skills to take on the next level.<br><br><strong>Fruit Cube Blast lets you pop, crush, and blast tons of different blocks, but if you&#39;re smart you&#39;ll solve the puzzles by creating fun combos.</strong> Each puzzle is filled with colliding fruits and other objects. Make clever taps, match the right blocks, and crush the color cubes with enough skill and you&#39;ll create new and exciting power-ups and clear the screen with amazing combos. Now that&#39;s what we call awesome!<br><br> <strong>Fun features include:</strong><br>✔️ Match, tap, and blast through tons of fruit puzzles.<br>✔️ Unleash wild power-ups to free all the cute characters.<br>✔️ Compete against your friends via Facebook.<br>✔️ Easy to play, but tough to master!<br><br><strong>Colorful power-ups are waiting to be popped in this crazy puzzle matching adventure.</strong> You can also unlock insane gifts, defeat weird looking worm enemies, and meet friendly characters on your long and challenging adventure.<br><br><strong>Remember: </strong>the more you match, the better your score. Try to complete huge combos to earn extra special bonuses, including screen smashing power-ups and block blasting new items! Indulge your sweet tooth with Fruit Cube Blast, thousands of colorful levels and endless fun.</p>","Fruit Cube Blast","RV AppStudios",N/A,"https://play-lh.googleusercontent.com/Hl3ia2rUwu4wHrNJ-SfBY7TwqpmyZ_1dAccrZwhnRbWwknLGGpfjDljZJIs0EpyR21o",4.498551,"4.5",N/A,true
"https://play.google.com/store/apps/details?id=witch.cube.blast.free.puzzle.maching.blast.game","witch.cube.blast.free.puzzle.maching.blast.game","WELCOME TO THE MOST SPECIAL MAGIC PUZZLE CUBES ADVENTURE!<br><br>&quot;Witch Cube Blast: Free Matching Magic Blast Game&quot; is a puzzle game with classic gameplay. There are more 1000+ levels in this magical adventure. All you need just tap 2 or more block with the same color to blast. Clear away the barriers by eliminating blocks. Every level has its own mission, you need to complete these mission to pass level. We added limited moves, by this way, you will feel more challenge. Come and help the Witch make a huge explosion to solve magical cubes puzzle.<br><br>You will surprise by the way we created missions on each level. Sometime when you too focus on cubes, you will forget mission to pass level. Internet is not necessary for cubes blasting. You can play the game anywhere anytime and addicted to this magical paradise. We are looking forward to you to challenge!<br><br>[HOW TO PLAY]<br>- Tap on any 2 or more adjacent blocks of the same color to make a huge blast<br>- A special bomb will be generated for huge explosion if you tap 5 or more adjacent blocks of the same color<br>- Tap on cubes having simple of thunder to create a magical cube<br>- You can combine the bomb with the thunder to create a special explosion<br>- The combination is no limited. You can combine 2 or more booster together. The more booster you can combine, the more magical explosion you create<br>- Don’t forget to use toy boosters to clear the levels easier<br><br>[THE FEATURE OF THE GAME]<br>- Simple gameplay - Tap and Tap - Match the color cubes<br>- More than 500 challenging &amp; addicted toy levels to explore in our blast games<br>- Completely different missions through each level<br>- Special item in each level will help you pass the mission easier<br>- Play anytime without internet &amp; WIFI <br><br>Excellent and addicting match 2 breaker blast game. Don&#39;t waiting for collapse puzzle to download logic puzzles games which are the best choice for all people to enjoy training brain puzzles.","Witch Cube Blast: Match Game","Sonatgame",N/A,"https://play-lh.googleusercontent.com/rMy3ryZovTmz-JfRmv4ufaBusNmB_ojm_V_QUCMKq-n0363jx_ZTKHCNOqNYMKeS0w",3.5555556,"3.6",N/A,true
"https://play.google.com/store/apps/details?id=com.powerdiamond.kittyblast.cattoyfish","com.powerdiamond.kittyblast.cattoyfish","Forget about the same old cube puzzle games, It&#39;s time for something fresh！Engage in new and challenging quests and use unconventional ways of thinking.This game is a new tap and pop the cubes game with unique and special game play like never before! your target in the game is to blast the blocks and solve the level puzzle, the more blocks you pop the better boosters you will get that will help to to solve the puzzle and bring down all the toy to blast.<br><br>FEATURES:<br>● New and exciting levels are added regularly to provide hours of engaging and addicting gameplay.<br>● Just tap to play, show your reaction speed and eliminate skills!<br>● Raise your finger, simple tap tap the screen, with the most fascinating puzzles.<br>● Get this awesome game today for free, crush the cubes and win!<br>● Mixing boosts to get bigger effects that so you can solve the puzzle.<br>● Easy and fun to play but challenging to master!","Meow Cube Blast","designer game & match3",N/A,"https://play-lh.googleusercontent.com/BNCLm61n1lS4_P81UU9P0zYxQsq8OB1G8bL7tei151Z5kRfcllYVM6Q9dvyj2SGJhA",4.5384617,"4.5",N/A,true
"https://play.google.com/store/apps/details?id=com.toy.toonblast.royalmatching.puzzle","com.toy.toonblast.royalmatching.puzzle","Match the cubes of the same color and combine magical props for huge blast to bang your way through Numerous levels in cube blast puzzle game!<br><br>Blast cube,  all you need to do is to match and click on the  block to crush the block, but that’s not all. You don&#39;t just click a block to blast it. You have to make sure that there are at least two blocks of the same color next to each other, and then you can crush them. <br><br>When you tap on that block you will make the cube blast. You have to crush certain colors block according to your assignment with a limited amounts of moves. Like toonsblast, if you don&#39;t blast enough blocks to get points, you will not be able to pass the level!<br><br>Resolve puzzles of blast cubes by thinking fast and acting smart, and be rewarded with bombs and combos that will help you match and blast the cubes easier! Cube Blast is looking forward to you to join in and then you will reap the same happiness as toonblast!<br><br>How to Play Cube Blast:<br>● Unlike Candy Crush or Royal Match，you can match 2 or more adjacent Cubes of the same color to crush.<br>● Match and tap, crush and blast block in this puzzle blast block game.<br>● Complete the numerous levels and collect toonsblast props.<br>● Get a higher score with fewer steps to match and blast blocks, and reach high star to win levels.<br>● Your moves are limited, so you better use them wisely to match and blast block. This is a puzzle game for you to test!<br><br>Cube Blast : Funny Crush Block Puzzle Game Features:<br>◆ There are hundreds of different difficulty levels to blast block for player.<br>◆ Powerful blast prop to solve the level.<br>◆ The first challenge to successfully collect medals, bringing you a rich sense of achievement<br><br>Cube Blast will be the good way to release stress. You can play it anywhere as offline or online and pause anytime.<br><br>All cube blast lovers! Collect as many toonsblast as you want in Cube Blast and then crush them, release your stress, enjoy the relax after crushing!","Cube Blast","Firephoenix Studios",N/A,"https://play-lh.googleusercontent.com/nEuHev1TR7JXmVl_kiPtXYXhBlrxerxcAPpO8q0a_Sg1ZB-XtCVWrhZcehQkPDc_kk8",4.163265,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=com.bestheart.farmcube.blast","com.bestheart.farmcube.blast","Excellent and addicting match 2 breaker blast game!<br>Raise your finger, simple tap tap the screen, with the most fascinating puzzles.<br>Play for free this fun and addicting puzzle game and start cruising farm blocks! <br>Get this awesome game today for free, crush the cubes and win! <br>Combine boosts to get bigger effects that so you can solve the puzzle. <br><br>Tap the blocks and get amazing blasting effecet.<br>Collect all kinds of fruits to win the level.<br>Tap to Blasting, keep tapping to Win the Level!<br>Just tap to play, show your reaction speed and eliminate skills!<br>Open the gift box and get magic boosters which will help you win the game.<br><br>Highlights in game:<br>- Cheery game for all age and Hours of endless cubes-blasting fun!<br>- Easy and fun to play but challenging to master!<br>- 1000+ fun &amp; free fruits tap games and challenging levels.<br>- Unique game objectives and dozens of entertaining obstacles!<br><br>Be careful! It is not that easy to save all the fruits treasures while your moves are limited!<br>When have trouble solving the puzzle you will find many free gifts on your farm journey.","Farm Cube Blast","Best Heart",N/A,"https://play-lh.googleusercontent.com/Qx_rhOcyoMwdaSAnxHC8LiRIHEeO-Im7lUX001Ad4W5lBuRv8mBkM8ekm8sKcvuNaghn",4.5869565,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.linkdesks.PopPoker","com.linkdesks.PopPoker","Once you pop, you can&#39;t stop! The most popular classic Pop game in Pop Puzzle Quest style!<br>Simple Magic Pop gives addictive and fun pop game experience!<br><br>★ Features of Puzzle Quest:<br>✓ New Block style - 5 Styles of blocks.<br>✓ Save &amp; Load your poker games scenario.<br>✓ Poker graphics design, 5 pop color.<br>✓ One minute block puzzle pop games to collect chips. <br>✓ Pop stars to score.<br>✓ 10*10 board block puzzle.<br><br>★ How to Play Puzzle Quest:<br>✓ Just tap two or more blocks of the same color on 1010! board.<br>✓ There is no time limit, but each stage has target points to proceed to next stage.<br>✓ Magic-poker can help you to change the color of a block during playing.<br><br>★ Tips on Scoring Pop games:<br>✓ The more blocks you pop, the more score you will get in Puzzle Quest.<br>✓ Try to pop all blocks on 10x10 puzzle game, you will get a lot of bonus.<br><br>★ Time Mode of Puzzle Quest:<br>✓ Play block puzzle and collect chips on 10x10 puzzle game.<br>✓ Redeem coins with chips.<br>✓ Win weekly tournament pop games prizes, the first 20 get prizes.<br>✓ Play with Facebook friends.<br><br>Join 300+ million pop cube players in this board 1010! block puzzle pop game!<br>Please let us know if you have any question about this block puzzle game: poppoker@linkdesks.com","Pop Cubes: Toy Match 3 & Blast","Solitaire Card Games Classic",N/A,"https://play-lh.googleusercontent.com/WejwkMRrEUu3lCcpW0T4nJHEuPM_f-xeR4CRzeLroYHVu8V1xGqthK62qXmO5j2UKA",4.5659575,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.puzzlemix.life.journey.blast.free","com.puzzlemix.life.journey.blast.free","WELCOME TO ULITIMATE MATCHING PUZZLE JOURNEY GAME WITH UNIQUE TAP BLAST CUBE FUN!✨<br><br>Life Journey Blast is No WiFi pop matching puzzle game &amp; filled with thousands of fun and challenging levels ！Match the cubes of the same color and combine boosters for even huge explosions to clear the board!<br><br> Become obsessed with endless cube pop blast &amp; matching puzzle then try to grow a giant baby!<br><br>So now the new life has just begun. Let&#39;s play game and watch them grow!<br><br>MATCH COLORS, BLAST CUBES, COLLECT LOVELY STAR AND WIN AWESOME REWARDS !<br><br>✨LIFE JOURNEY BLAST FEATURES: <br>★ Tap to POP cubes! Over 2000+ levels， easy and fun to play yet challenging to master!<br>★ Solve hundreds of addictive pop blast puzzle levels!<br>★ Fun events every day: Star Tournament, Crown Rush<br>★ There are daily free rewards and don’t forget to spin the wheel to get awesome bonus. <br>★ Star Chest - open and win amazing rewards as you progress through levels<br>★ Play with unique cube blast match 3 game objectives and dozens of entertaining obstacles!<br>★ Numerous boosters and powerful combos to help you solve puzzles， blast cubes .<br>★ Unlock whacky boosters to blast your way to the next level !<br>★ Collect stars by completing levels to win awesome rewards !<br>★ Play the game offline: enjoy new challenging puzzle levels in any place at any time with one tap !<br>★ Challenge your friends on Facebook and reach the top of the leaderboards !<br><br>Are you ready for the fun pop blast puzzle adventure? Let&#39;s POP !<br>❤️Thank you for your support to life journey blast- free color matching pop blast puzzle offline game","Life Journey Blast : Match Pop","Puzzle Mix",N/A,"https://play-lh.googleusercontent.com/LootSSpjzboiqZp6nG8kvh-iieKNMoEq2fc7AtHJsKXmKuf-GKsJqs4NV45qO_-VzR0",4.6732674,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=toy.pop.cubes.bunny.rescue","toy.pop.cubes.bunny.rescue","Toy Pop Cubes Blast - Bunny Rescue is a new blocks puzzle blasting and cubes smashing game with new unique and fun game play like never seen before! the level puzzle mission is to bring down the toy bricks to blast and complete the levels cube puzzle, with <b>900 LEVELS and NO LIVES System</b> like in other match 3 games, play as much as you want and enjoy this great cubes pop and toy blocks blast game like you wont expect!<br><br><br>when have trouble solving the blocks puzzle you will find many free gifts on your cubes pop journey, as you progress you will collect special magic chest that will give you cube crushing surprises such as toy hammer blast, magic toy cubes stick, rainbow block crush brush and many many coins to spend in the game.<br><br>you can also spin the toy boosts wheel and win surprises so when ever you get stuck remember you can always use the special boosts and complete the level by just solving the toy cubes puzzle.<br><br><br>you will find many special elements in the game:<br>the snow frozen ice cube that prevent you from blasting the toy cube.<br>the cloud mania block that spread and grow to nearby blocks.<br>the wooden craft boxes that will pop and crush when you tap near them.<br>the block chain that will contain in jail your toy cube.<br>and many many more!<br><br><br>the game is challenging, it look easy at start to help you learn it but afterwards you will have to think hard and consider your tactics, we promise you that you will have the best time playing and as you progress you will enjoy it more and more, there is nothing better then solving the puzzle blocks and smashing all the cubes.<br><br><br>your mission is to solve the cubes puzzle by blast cubes and crush and smash blocks, the more cubes you pop the better boosters you will gain that will help to solve the blocks puzzle and bring down all the cubes toys to blast.<br><br><br>HOW TO PLAY:<br>just tap on 2 or more nearby cubes from the same color and make them blast to the quest pop.<br>tap on 5 or more and get a rocket pop booster.<br>tap on 7 or more and get a quest pop bomb.<br>tap on 9 or more and get magic rainbow bottle that change cubes to different color.<br>tap on 11 or more and get the ultimate magic quest pop orb that will electrify and toy blast all cubes from the same color.<br><br>tap on a boost to activate it!<br>combine boosts to get super magic effects that will help you solve the pop puzzle in no time.<br><br><br>this will be the best game you ever played, start the block smash and cubes puzzle solving, you wont be sorry!","Toy Pop Cubes Blast - Bunny Re","match games blast",N/A,"https://play-lh.googleusercontent.com/US1N3cL-Cv9ZweMhbse7ZWRvTrjbFgb0xhfrECRW868Xx6aknxkKT33KUJgptsUo-w",4.67,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=match.two.toy.cubes","match.two.toy.cubes","Toy Cubes - Match 2 And Blast is a new Tap and pop the blocks game with unique and special game play like never before! the mission is to bring down the toy blast and complete the levels, with <b>900 LEVELS and NO LIVES System</b> like in other match 3 games, play as much as you want and enjoy this great block to blast and pop game like you wont believe!<br><br><br>as you progress you will encounter special cubes to pop:<br>the snow frozen ice block that prevent you from blast toy cube.<br>the cloud rescue cube that spread and grow to near by blocks.<br>the wood craft box that will smash and blast when you pop cubes near it.<br>the block chain cube that will contain in jail your pet toy block and you will need to rescue them.<br>and whole lot more!<br><br><br>your target in the game is to blast the blocks and solve the level puzzle, the more blocks you pop the better boosters you will get that will help to solve the puzzle and bring down all the toy to blast.<br><br><br>HOW TO PLAY:<br>just touch 2 or more nearby blocks with similar color and make them block to blast to the box craft puzzle.<br>tap on 5 or more and get a rocket block buster that will clear a whole row of toy blocks.<br>tap on 7 or more and get a toy bomb blast that smash blocks around it.<br>tap on 9 or more and get magic rainbow bottle that change toy cubes to different color.<br>tap on 11 or more and get the ultimate multi color cube that will electrify and blast toys from the same color.<br><br>tap on a boost to make it pop!.<br>combine boosts to get toy magic blast effects that will help you solve the pop puzzle in no time.<br><br><br>the unique gameplay is challenging, it will be easy at the beginning to help you learn to play and after that you will have to think and be strategic, we promise you that you will have the best time playing and as you progress you will enjoy it more and more, there is nothing better then solving the blocks puzzle and smashing all the toy cubes.<br><br><br>when solving the cubes puzzle is difficult you will find many free gifts on your puzzle journey, as you progress you will collect magic chest that will give you cube crushing surprises such as hammer blaster, magic wand stick, rainbow cube crush brush and many many coins to spend in the game.<br><br>you can also spin the lucky gift puzzle wheel and win surprises so when ever you get stuck remember you can always use the special boosts and complete the level by just solving the toy cubes puzzle.<br><br><br>so what are you waiting for? join the party and play the best game of your life, you wont be sorry!","Toy Cubes - Match 2 And Blast","match games blast",N/A,"https://play-lh.googleusercontent.com/AA51gWFnyGk_WngHlVkzWpb5NqkGtqyPMAxR9ZDvygzPg419gGO0dg7soSNh41shFg",4.733333,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=toy.cubes.blast.match.two","toy.cubes.blast.match.two","Match 2 Toy Cubes Blast is a new cubes blocks pop game with unique and special game play like never before! the mission is to bring down the toy blocks to blast and complete the levels, with <b>900 LEVELS and NO LIVES System</b> like in other match 3 games, play as much as you want and enjoy this great cubes blast and blocks pop game like you wont imagine!<br><br><br>if you get stuck on a level you will find many free gifts on your journey, as you progress you will collect magic chest that will give you crushing surprises such as hammer blaster, magic wand stick, rainbow crush brush and many many coins if you want to buy them on your choice.<br><br>you can also spin the lucky gift wheel and win surprises so when ever you get stuck remember you can always use the special boosts and complete the level by just solving the block puzzle.<br><br><br>the game is challenging, it look easy at start to help you learn it but afterwards you will have to think hard and consider your tactics, we promise you that you will have the best time playing and as you progress you will enjoy it more and more, there is nothing better then solving the puzzle blocks and smashing all the cubes.<br><br><br>you will find many special elements in the game:<br>the snow frozen ice cube that prevent you from blasting the toy cube.<br>the cloud mania block that spread and grow to nearby blocks.<br>the wooden craft boxes that will pop and crush when you tap near them.<br>the block chain that will contain in jail your toy cube.<br>and many many more!<br><br><br>your mission is to solve the cubes puzzle by blast cubes and crush and smash blocks, the more cubes you pop the better boosters you will gain that will help to solve the blocks puzzle and bring down all the cubes toys to blast.<br><br><br>HOW TO PLAY:<br>just tap on 2 or more nearby cubes from the same color and make them blast to the quest pop.<br>tap on 5 or more and get a rocket pop booster.<br>tap on 7 or more and get a quest pop bomb.<br>tap on 9 or more and get magic rainbow bottle that change cubes to different color.<br>tap on 11 or more and get the ultimate magic quest pop orb that will electrify and toy blast all cubes from the same color.<br><br>tap on a boost to activate it!<br>combine boosts to get super magic effects that will help you solve the pop puzzle in no time.<br><br><br>try it now and start popping toy cubes to blast blocks and clear the level, you won’t be sorry!","Match 2 Toy Cubes Blast","match games blast",N/A,"https://play-lh.googleusercontent.com/dRObRdwVbZbDXQnIPuK8hYrd5KKAWjnufohgi-NJDCth-3ahPNJPDVIsZF15Q3IUqzM",4.7719297,"4.8",N/A,true
"https://play.google.com/store/apps/details?id=com.cobraclip.popcubes","com.cobraclip.popcubes","Increase your concentration level while playing Pop Cubes Puzzle game,<br>Match 2 then tap &amp; pop blocks with special boosters.<br>Great fun and easy to play, but hard to master.<br><br>Find and tap 2 or more cubes of the same color.<br>cubes are cleared when their colors match.<br>tapping more than 2 blocks will get higher score.<br>combining 2 boosters with generate masterpiece booster. <br><br>Pop Cubes Features:<br>- addictive &amp; challenging gameplay.<br>- increase your brain concentration.<br>- Enjoy a lot of challenging levels. (more to come soon)<br>- Compete with user rankings worldwide.<br>- No Wi-Fi, no problem! Play any time with or without an internet connection.<br>- Supporting most devices: phones &amp; tablets.<br><br>How to play Pop Cubes Puzzle:<br>- Tap 2 or more cubes &amp; blast them.<br>- Use boosters to remove more cubes to complete the objective","Pop Cubes : Match 2 & Blast","Solitaire Card Games - Cobra Clip",N/A,"https://play-lh.googleusercontent.com/fAwVwjERj_wo7fusfHvqclxJfDjaKsiWQu65n9LLYX3OcyPsrqefKe-yQ7EPgGUK5k8",4.571429,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.orangegames.android.free.puzzle.match3.toybear","com.orangegames.android.free.puzzle.match3.toybear","🧸 Easy gameplay and vibrant graphics that anyone can enjoy! 🧸<br><br>Match 3 or more of the same colored toy blocks. <br>Clear a variety of dynamic levels.<br>Connect cute blocks to clear levels and unleash beautiful effects.<br><br>🏅 Experience +3,000 levels of dynamic toy block puzzles! 🏅<br><br>[Toy Bear Sweet POP features]<br>😍 Simple gameplay featuring fun Match 3 mechanics.<br>💯 Enjoy exciting gameplay with these cute graphics!<br>💔 No hearts - play as much as you want!<br>⚙️ Play anywhere and any time without wi-fi!<br>📱 A small game means it&#39;s available on all devices.<br>🌎 Supports 16 languages.<br><br>[How to play?]<br>- Move and match 3 or more of the same colored blocks.<br>- Gather unique items by matching 4 or more colors.<br>- Special blocks crush all your obstacles.<br>- Clear a variety of fun missions!<br><br>This game supports &#39;한국어&#39;, &#39;English&#39;, &#39;Deutsch&#39;, &#39;français&#39;, &#39;Español&#39;, &#39;Русский&#39;, &#39;Italian&#39;, &#39;Portuguese&#39;, &#39;Türkçe&#39;, &#39;日本語&#39;, &#39;中文简体&#39;, &#39;中文繁體&#39;, &#39;ไทย&#39;, &#39;Arabic&#39;, &#39;Bahasa Indonesia&#39;, &#39;Bahasa Malaysia&#39;.<br><br>[NOTICE]<br>- Toy Bear Sweet POP&#39;s Items are available for purchase in this game. Some paid items may not be refundable depending on the type of item.<br>- Please be sure to save your phone since it can be initialized when you replace the phone or delete this game.","Toy Bear Sweet POP: Match 3","ENP Games",N/A,"https://play-lh.googleusercontent.com/uIzZJno60x0RSJVNKonKj3SAdJXX7G25wpLZzHy0lCjmvJEj5CH4YtO82AUPCAqp8Bb5",4,"4.0",N/A,true
"https://play.google.com/store/apps/details?id=com.wsinc.toycubeblast.toycrushtoon","com.wsinc.toycubeblast.toycrushtoon","toy cubes match<br>collapse cubes to unlock logic puzzle quest<br><br>Tap on any 2 or more adjacent toy cubes of the same to blast and collect the toys from where they stuck. <br><br>collect lovable ducks and hobbyhorses to help with tricky levels<br>numerous boosters along the way to help<br>easy and fun to play but challenging to fully master <br>eye-catching graphics and cool effects<br>over 800 addicting puzzle levels<br>spectacular rewards and extra bonuses unlocked after level passed","Toy Cubes Match","Block Chain US",N/A,"https://play-lh.googleusercontent.com/WEqGjjiBAQTsfkAg5sQHw7HNz7qgBnfbieOkcWbIcs_vhpqaiFWCy2MtJ6LDsT2W_WY",4.5833335,"4.6",N/A,true
